TractFIPS,variable,value,year
13121009200,TEETHLOST_CrudePrev,10.5,2020
13121009300,TEETHLOST_CrudePrev,6.5,2020
13121009402,TEETHLOST_CrudePrev,6.3,2020
13121009403,TEETHLOST_CrudePrev,9.8,2020
13121009404,TEETHLOST_CrudePrev,5.5,2020
13121009501,TEETHLOST_CrudePrev,4.5,2020
13121009502,TEETHLOST_CrudePrev,7.1,2020
13121009601,TEETHLOST_CrudePrev,5.3,2020
13121009602,TEETHLOST_CrudePrev,5.8,2020
13121009603,TEETHLOST_CrudePrev,5.9,2020
13121009700,TEETHLOST_CrudePrev,4.5,2020
13121009801,TEETHLOST_CrudePrev,5.5,2020
13121009802,TEETHLOST_CrudePrev,4.2,2020
13121009900,TEETHLOST_CrudePrev,4.1,2020
13121010001,TEETHLOST_CrudePrev,5.3,2020
13121010002,TEETHLOST_CrudePrev,4.4,2020
13121010114,TEETHLOST_CrudePrev,9.3,2020
13121010211,TEETHLOST_CrudePrev,5.1,2020
13121010303,TEETHLOST_CrudePrev,10.7,2020
13121011800,TEETHLOST_CrudePrev,23.2,2020
13121011900,TEETHLOST_CrudePrev,19.9,2020
13121012000,TEETHLOST_CrudePrev,33.3,2020
13089020802,ACCESS2_CrudePrev,16.4,2018
13121010114,ACCESS2_CrudePrev,15.4,2018
13121005300,ACCESS2_CrudePrev,10.3,2018
13121007604,ACCESS2_CrudePrev,29.8,2018
13121007603,ACCESS2_CrudePrev,31.1,2018
13121006400,ACCESS2_CrudePrev,27.2,2018
13121008601,ACCESS2_CrudePrev,28.0,2018
13121009300,ACCESS2_CrudePrev,8.7,2018
13121002300,ACCESS2_CrudePrev,28.1,2018
13121009404,ACCESS2_CrudePrev,9.5,2018
13121007807,ACCESS2_CrudePrev,33.2,2018
13121007808,ACCESS2_CrudePrev,34.4,2018
13121007200,ACCESS2_CrudePrev,26.5,2018
13121010303,ACCESS2_CrudePrev,13.3,2018
13121007002,ACCESS2_CrudePrev,27.8,2018
13121003100,ACCESS2_CrudePrev,17.1,2018
13089020600,ACCESS2_CrudePrev,19.2,2018
13121000500,ACCESS2_CrudePrev,9.5,2018
13121000600,ACCESS2_CrudePrev,17.3,2018
13121010001,ACCESS2_CrudePrev,8.5,2018
13121008400,ACCESS2_CrudePrev,26.3,2018
13121008000,ACCESS2_CrudePrev,21.5,2018
13121006300,ACCESS2_CrudePrev,30.1,2018
13121008602,ACCESS2_CrudePrev,19.3,2018
13121006601,ACCESS2_CrudePrev,22.2,2018
13121001900,ACCESS2_CrudePrev,16.5,2018
13121005800,ACCESS2_CrudePrev,25.2,2018
13121007703,ACCESS2_CrudePrev,19.9,2018
13121007602,ACCESS2_CrudePrev,20.9,2018
13121009102,ACCESS2_CrudePrev,12.0,2018
13121009802,ACCESS2_CrudePrev,6.6,2018
13121004900,ACCESS2_CrudePrev,13.4,2018
13121004800,ACCESS2_CrudePrev,23.2,2018
13121009603,ACCESS2_CrudePrev,11.1,2018
13121006802,ACCESS2_CrudePrev,39.5,2018
13089023700,ACCESS2_CrudePrev,23.2,2018
13121007900,ACCESS2_CrudePrev,15.1,2018
13121000100,ACCESS2_CrudePrev,7.9,2018
13121008800,ACCESS2_CrudePrev,11.2,2018
13121005501,ACCESS2_CrudePrev,25.4,2018
13121008903,ACCESS2_CrudePrev,22.7,2018
13121003500,ACCESS2_CrudePrev,26.3,2018
13121002900,ACCESS2_CrudePrev,14.4,2018
13121000200,ACCESS2_CrudePrev,8.2,2018
13121002100,ACCESS2_CrudePrev,21.8,2018
13121007300,ACCESS2_CrudePrev,29.6,2018
13121006700,ACCESS2_CrudePrev,26.9,2018
13089020400,ACCESS2_CrudePrev,7.7,2018
13121001700,ACCESS2_CrudePrev,14.0,2018
13121006100,ACCESS2_CrudePrev,25.6,2018
13121002600,ACCESS2_CrudePrev,28.3,2018
13121008902,ACCESS2_CrudePrev,11.9,2018
13121001800,ACCESS2_CrudePrev,17.2,2018
13121008201,ACCESS2_CrudePrev,23.2,2018
13121008700,ACCESS2_CrudePrev,22.3,2018
13121001500,ACCESS2_CrudePrev,11.7,2018
13121007705,ACCESS2_CrudePrev,23.1,2018
13121006801,ACCESS2_CrudePrev,35.2,2018
13121004000,ACCESS2_CrudePrev,21.1,2018
13121007802,ACCESS2_CrudePrev,18.9,2018
13121007706,ACCESS2_CrudePrev,22.2,2018
13121006900,ACCESS2_CrudePrev,24.1,2018
13121007806,ACCESS2_CrudePrev,24.3,2018
13089020100,ACCESS2_CrudePrev,8.1,2018
13121003000,ACCESS2_CrudePrev,8.7,2018
13121007100,ACCESS2_CrudePrev,28.4,2018
13121002800,ACCESS2_CrudePrev,19.8,2018
13121010211,ACCESS2_CrudePrev,15.4,2018
13121002400,ACCESS2_CrudePrev,22.4,2018
13121009801,ACCESS2_CrudePrev,7.0,2018
13121005700,ACCESS2_CrudePrev,28.5,2018
13121007400,ACCESS2_CrudePrev,31.9,2018
13121001100,ACCESS2_CrudePrev,10.4,2018
13121006602,ACCESS2_CrudePrev,32.7,2018
13121010002,ACCESS2_CrudePrev,6.1,2018
13121004300,ACCESS2_CrudePrev,20.8,2018
13121009101,ACCESS2_CrudePrev,10.0,2018
13121000700,ACCESS2_CrudePrev,27.9,2018
13121009502,ACCESS2_CrudePrev,10.3,2018
13089020900,ACCESS2_CrudePrev,15.3,2018
13089020200,ACCESS2_CrudePrev,8.9,2018
13121004400,ACCESS2_CrudePrev,27.5,2018
13121001002,ACCESS2_CrudePrev,18.4,2018
13121001001,ACCESS2_CrudePrev,13.1,2018
13121005502,ACCESS2_CrudePrev,28.2,2018
13121006000,ACCESS2_CrudePrev,25.0,2018
13121011800,ACCESS2_CrudePrev,24.3,2018
13121008302,ACCESS2_CrudePrev,21.7,2018
13121004100,ACCESS2_CrudePrev,25.7,2018
13121003900,ACCESS2_CrudePrev,26.3,2018
13121003200,ACCESS2_CrudePrev,11.8,2018
13121008904,ACCESS2_CrudePrev,9.1,2018
13089020801,ACCESS2_CrudePrev,14.0,2018
13121006200,ACCESS2_CrudePrev,26.2,2018
13121001600,ACCESS2_CrudePrev,10.7,2018
13121005000,ACCESS2_CrudePrev,11.8,2018
13121007704,ACCESS2_CrudePrev,22.8,2018
13121009501,ACCESS2_CrudePrev,6.1,2018
13121008500,ACCESS2_CrudePrev,23.4,2018
13121009900,ACCESS2_CrudePrev,7.2,2018
13121009601,ACCESS2_CrudePrev,9.3,2018
13121001201,ACCESS2_CrudePrev,11.1,2018
13121009700,ACCESS2_CrudePrev,6.6,2018
13121002500,ACCESS2_CrudePrev,25.0,2018
13121001400,ACCESS2_CrudePrev,9.5,2018
13121011900,ACCESS2_CrudePrev,20.5,2018
13121009602,ACCESS2_CrudePrev,9.1,2018
13121008102,ACCESS2_CrudePrev,30.1,2018
13121008101,ACCESS2_CrudePrev,23.7,2018
13089020300,ACCESS2_CrudePrev,8.2,2018
13121008301,ACCESS2_CrudePrev,22.8,2018
13089020700,ACCESS2_CrudePrev,15.2,2018
13121003600,ACCESS2_CrudePrev,19.4,2018
13121010114,ACCESS2_CrudePrev,13.5,2018
13121012000,ACCESS2_CrudePrev,30.5,2018
13121010211,ACCESS2_CrudePrev,9.0,2018
13089020500,ACCESS2_CrudePrev,18.3,2018
13121007001,ACCESS2_CrudePrev,29.1,2018
13121006500,ACCESS2_CrudePrev,24.8,2018
13121001202,ACCESS2_CrudePrev,9.5,2018
13121001300,ACCESS2_CrudePrev,12.9,2018
13121009403,ACCESS2_CrudePrev,16.3,2018
13121009802,ACCESS2_CrudePrev,6.7,2018
13121007500,ACCESS2_CrudePrev,26.4,2018
13121009200,ACCESS2_CrudePrev,16.2,2018
13121009000,ACCESS2_CrudePrev,7.7,2018
13121008202,ACCESS2_CrudePrev,25.3,2018
13121003800,ACCESS2_CrudePrev,21.9,2018
13121009402,ACCESS2_CrudePrev,16.9,2018
13121005200,ACCESS2_CrudePrev,11.8,2018
13121007805,ACCESS2_CrudePrev,27.1,2018
13121000400,ACCESS2_CrudePrev,8.3,2018
13121010002,ACCESS2_CrudePrev,6.9,2018
13121004200,ACCESS2_CrudePrev,24.0,2018
13089020802,ARTHRITIS_CrudePrev,21.5,2018
13121010114,ARTHRITIS_CrudePrev,17.0,2018
13121005300,ARTHRITIS_CrudePrev,12.7,2018
13121007604,ARTHRITIS_CrudePrev,24.4,2018
13121007603,ARTHRITIS_CrudePrev,32.5,2018
13121006400,ARTHRITIS_CrudePrev,18.5,2018
13121008601,ARTHRITIS_CrudePrev,27.5,2018
13121009300,ARTHRITIS_CrudePrev,15.2,2018
13121002300,ARTHRITIS_CrudePrev,29.2,2018
13121009404,ARTHRITIS_CrudePrev,14.6,2018
13121007807,ARTHRITIS_CrudePrev,27.5,2018
13121007808,ARTHRITIS_CrudePrev,26.1,2018
13121007200,ARTHRITIS_CrudePrev,26.7,2018
13121010303,ARTHRITIS_CrudePrev,24.5,2018
13121007002,ARTHRITIS_CrudePrev,21.5,2018
13121003100,ARTHRITIS_CrudePrev,14.9,2018
13089020600,ARTHRITIS_CrudePrev,17.1,2018
13121000500,ARTHRITIS_CrudePrev,11.9,2018
13121000600,ARTHRITIS_CrudePrev,7.4,2018
13121010001,ARTHRITIS_CrudePrev,16.7,2018
13121008400,ARTHRITIS_CrudePrev,27.7,2018
13121008000,ARTHRITIS_CrudePrev,28.8,2018
13121006300,ARTHRITIS_CrudePrev,27.6,2018
13121008602,ARTHRITIS_CrudePrev,22.0,2018
13121006601,ARTHRITIS_CrudePrev,24.2,2018
13121001900,ARTHRITIS_CrudePrev,10.2,2018
13121005800,ARTHRITIS_CrudePrev,22.7,2018
13121007703,ARTHRITIS_CrudePrev,26.9,2018
13121007602,ARTHRITIS_CrudePrev,27.7,2018
13121009102,ARTHRITIS_CrudePrev,15.5,2018
13121009802,ARTHRITIS_CrudePrev,19.8,2018
13121004900,ARTHRITIS_CrudePrev,16.8,2018
13121004800,ARTHRITIS_CrudePrev,24.5,2018
13121009603,ARTHRITIS_CrudePrev,14.3,2018
13121006802,ARTHRITIS_CrudePrev,24.1,2018
13089023700,ARTHRITIS_CrudePrev,15.4,2018
13121007900,ARTHRITIS_CrudePrev,26.4,2018
13121000100,ARTHRITIS_CrudePrev,16.5,2018
13121008800,ARTHRITIS_CrudePrev,12.7,2018
13121005501,ARTHRITIS_CrudePrev,20.8,2018
13121008903,ARTHRITIS_CrudePrev,10.0,2018
13121003500,ARTHRITIS_CrudePrev,17.2,2018
13121002900,ARTHRITIS_CrudePrev,14.0,2018
13121000200,ARTHRITIS_CrudePrev,15.1,2018
13121002100,ARTHRITIS_CrudePrev,19.5,2018
13121007300,ARTHRITIS_CrudePrev,26.3,2018
13121006700,ARTHRITIS_CrudePrev,25.9,2018
13089020400,ARTHRITIS_CrudePrev,12.5,2018
13121001700,ARTHRITIS_CrudePrev,13.7,2018
13121006100,ARTHRITIS_CrudePrev,30.5,2018
13121002600,ARTHRITIS_CrudePrev,22.5,2018
13121008902,ARTHRITIS_CrudePrev,9.4,2018
13121001800,ARTHRITIS_CrudePrev,19.5,2018
13121008201,ARTHRITIS_CrudePrev,31.1,2018
13121008700,ARTHRITIS_CrudePrev,23.3,2018
13121001500,ARTHRITIS_CrudePrev,13.6,2018
13121007705,ARTHRITIS_CrudePrev,29.8,2018
13121006801,ARTHRITIS_CrudePrev,14.4,2018
13121004000,ARTHRITIS_CrudePrev,27.3,2018
13121007802,ARTHRITIS_CrudePrev,22.9,2018
13121007706,ARTHRITIS_CrudePrev,20.3,2018
13121006900,ARTHRITIS_CrudePrev,18.2,2018
13121007806,ARTHRITIS_CrudePrev,29.3,2018
13089020100,ARTHRITIS_CrudePrev,16.8,2018
13121003000,ARTHRITIS_CrudePrev,11.7,2018
13121007100,ARTHRITIS_CrudePrev,29.5,2018
13121002800,ARTHRITIS_CrudePrev,10.4,2018
13121010211,ARTHRITIS_CrudePrev,15.9,2018
13121002400,ARTHRITIS_CrudePrev,27.5,2018
13121009801,ARTHRITIS_CrudePrev,24.7,2018
13121005700,ARTHRITIS_CrudePrev,27.7,2018
13121007400,ARTHRITIS_CrudePrev,28.8,2018
13121001100,ARTHRITIS_CrudePrev,12.6,2018
13121006602,ARTHRITIS_CrudePrev,28.7,2018
13121010002,ARTHRITIS_CrudePrev,19.9,2018
13121004300,ARTHRITIS_CrudePrev,9.3,2018
13121009101,ARTHRITIS_CrudePrev,13.2,2018
13121000700,ARTHRITIS_CrudePrev,13.1,2018
13121009502,ARTHRITIS_CrudePrev,23.1,2018
13089020900,ARTHRITIS_CrudePrev,19.5,2018
13089020200,ARTHRITIS_CrudePrev,15.8,2018
13121004400,ARTHRITIS_CrudePrev,21.1,2018
13121001002,ARTHRITIS_CrudePrev,3.8,2018
13121001001,ARTHRITIS_CrudePrev,6.5,2018
13121005502,ARTHRITIS_CrudePrev,23.4,2018
13121006000,ARTHRITIS_CrudePrev,27.8,2018
13121011800,ARTHRITIS_CrudePrev,14.8,2018
13121008302,ARTHRITIS_CrudePrev,30.6,2018
13121004100,ARTHRITIS_CrudePrev,26.1,2018
13121003900,ARTHRITIS_CrudePrev,26.5,2018
13121003200,ARTHRITIS_CrudePrev,10.3,2018
13121008904,ARTHRITIS_CrudePrev,14.1,2018
13089020801,ARTHRITIS_CrudePrev,19.0,2018
13121006200,ARTHRITIS_CrudePrev,25.1,2018
13121001600,ARTHRITIS_CrudePrev,10.3,2018
13121005000,ARTHRITIS_CrudePrev,15.1,2018
13121007704,ARTHRITIS_CrudePrev,22.6,2018
13121009501,ARTHRITIS_CrudePrev,23.3,2018
13121008500,ARTHRITIS_CrudePrev,25.9,2018
13121009900,ARTHRITIS_CrudePrev,17.2,2018
13121009601,ARTHRITIS_CrudePrev,10.7,2018
13121001201,ARTHRITIS_CrudePrev,11.9,2018
13121009700,ARTHRITIS_CrudePrev,21.6,2018
13121002500,ARTHRITIS_CrudePrev,21.8,2018
13121001400,ARTHRITIS_CrudePrev,10.8,2018
13121011900,ARTHRITIS_CrudePrev,15.0,2018
13121009602,ARTHRITIS_CrudePrev,18.7,2018
13121008102,ARTHRITIS_CrudePrev,30.8,2018
13121008101,ARTHRITIS_CrudePrev,33.5,2018
13089020300,ARTHRITIS_CrudePrev,15.2,2018
13121008301,ARTHRITIS_CrudePrev,26.6,2018
13089020700,ARTHRITIS_CrudePrev,18.2,2018
13121003600,ARTHRITIS_CrudePrev,18.3,2018
13121010114,ARTHRITIS_CrudePrev,14.5,2018
13121012000,ARTHRITIS_CrudePrev,24.7,2018
13121010211,ARTHRITIS_CrudePrev,21.6,2018
13089020500,ARTHRITIS_CrudePrev,20.6,2018
13121007001,ARTHRITIS_CrudePrev,28.4,2018
13121006500,ARTHRITIS_CrudePrev,25.7,2018
13121001202,ARTHRITIS_CrudePrev,8.8,2018
13121001300,ARTHRITIS_CrudePrev,11.9,2018
13121009403,ARTHRITIS_CrudePrev,12.9,2018
13121009802,ARTHRITIS_CrudePrev,20.6,2018
13121007500,ARTHRITIS_CrudePrev,28.6,2018
13121009200,ARTHRITIS_CrudePrev,12.2,2018
13121009000,ARTHRITIS_CrudePrev,12.6,2018
13121008202,ARTHRITIS_CrudePrev,29.6,2018
13121003800,ARTHRITIS_CrudePrev,5.2,2018
13121009402,ARTHRITIS_CrudePrev,6.9,2018
13121005200,ARTHRITIS_CrudePrev,13.2,2018
13121007805,ARTHRITIS_CrudePrev,31.7,2018
13121000400,ARTHRITIS_CrudePrev,16.9,2018
13121010002,ARTHRITIS_CrudePrev,17.8,2018
13121004200,ARTHRITIS_CrudePrev,27.6,2018
13089020802,BINGE_CrudePrev,14.4,2018
13121010114,BINGE_CrudePrev,18.2,2018
13121005300,BINGE_CrudePrev,20.8,2018
13121007604,BINGE_CrudePrev,10.3,2018
13121007603,BINGE_CrudePrev,8.7,2018
13121006400,BINGE_CrudePrev,14.4,2018
13121008601,BINGE_CrudePrev,9.9,2018
13121009300,BINGE_CrudePrev,20.9,2018
13121002300,BINGE_CrudePrev,10.5,2018
13121009404,BINGE_CrudePrev,19.8,2018
13121007807,BINGE_CrudePrev,10.0,2018
13121007808,BINGE_CrudePrev,9.6,2018
13121007200,BINGE_CrudePrev,10.7,2018
13121010303,BINGE_CrudePrev,12.0,2018
13121007002,BINGE_CrudePrev,12.6,2018
13121003100,BINGE_CrudePrev,19.0,2018
13089020600,BINGE_CrudePrev,15.8,2018
13121000500,BINGE_CrudePrev,21.4,2018
13121000600,BINGE_CrudePrev,19.7,2018
13121010001,BINGE_CrudePrev,19.3,2018
13121008400,BINGE_CrudePrev,10.1,2018
13121008000,BINGE_CrudePrev,10.6,2018
13121006300,BINGE_CrudePrev,10.7,2018
13121008602,BINGE_CrudePrev,12.5,2018
13121006601,BINGE_CrudePrev,12.9,2018
13121001900,BINGE_CrudePrev,21.0,2018
13121005800,BINGE_CrudePrev,12.0,2018
13121007703,BINGE_CrudePrev,11.1,2018
13121007602,BINGE_CrudePrev,10.5,2018
13121009102,BINGE_CrudePrev,18.5,2018
13121009802,BINGE_CrudePrev,17.3,2018
13121004900,BINGE_CrudePrev,17.6,2018
13121004800,BINGE_CrudePrev,11.0,2018
13121009603,BINGE_CrudePrev,20.7,2018
13121006802,BINGE_CrudePrev,8.8,2018
13089023700,BINGE_CrudePrev,13.0,2018
13121007900,BINGE_CrudePrev,11.4,2018
13121000100,BINGE_CrudePrev,20.3,2018
13121008800,BINGE_CrudePrev,21.4,2018
13121005501,BINGE_CrudePrev,12.7,2018
13121008903,BINGE_CrudePrev,19.8,2018
13121003500,BINGE_CrudePrev,15.9,2018
13121002900,BINGE_CrudePrev,19.7,2018
13121000200,BINGE_CrudePrev,21.6,2018
13121002100,BINGE_CrudePrev,14.3,2018
13121007300,BINGE_CrudePrev,10.2,2018
13121006700,BINGE_CrudePrev,11.2,2018
13089020400,BINGE_CrudePrev,21.7,2018
13121001700,BINGE_CrudePrev,18.3,2018
13121006100,BINGE_CrudePrev,9.7,2018
13121002600,BINGE_CrudePrev,11.4,2018
13121008902,BINGE_CrudePrev,22.1,2018
13121001800,BINGE_CrudePrev,15.4,2018
13121008201,BINGE_CrudePrev,9.2,2018
13121008700,BINGE_CrudePrev,11.7,2018
13121001500,BINGE_CrudePrev,21.6,2018
13121007705,BINGE_CrudePrev,9.5,2018
13121006801,BINGE_CrudePrev,20.2,2018
13121004000,BINGE_CrudePrev,11.0,2018
13121007802,BINGE_CrudePrev,12.0,2018
13121007706,BINGE_CrudePrev,13.3,2018
13121006900,BINGE_CrudePrev,16.6,2018
13121007806,BINGE_CrudePrev,9.8,2018
13089020100,BINGE_CrudePrev,19.0,2018
13121003000,BINGE_CrudePrev,23.1,2018
13121007100,BINGE_CrudePrev,9.9,2018
13121002800,BINGE_CrudePrev,16.6,2018
13121010211,BINGE_CrudePrev,19.2,2018
13121002400,BINGE_CrudePrev,10.7,2018
13121009801,BINGE_CrudePrev,14.9,2018
13121005700,BINGE_CrudePrev,10.1,2018
13121007400,BINGE_CrudePrev,10.2,2018
13121001100,BINGE_CrudePrev,22.1,2018
13121006602,BINGE_CrudePrev,9.7,2018
13121010002,BINGE_CrudePrev,18.0,2018
13121004300,BINGE_CrudePrev,13.0,2018
13121009101,BINGE_CrudePrev,20.8,2018
13121000700,BINGE_CrudePrev,20.6,2018
13121009502,BINGE_CrudePrev,15.9,2018
13089020900,BINGE_CrudePrev,16.9,2018
13089020200,BINGE_CrudePrev,19.8,2018
13121004400,BINGE_CrudePrev,11.2,2018
13121001002,BINGE_CrudePrev,23.3,2018
13121001001,BINGE_CrudePrev,21.6,2018
13121005502,BINGE_CrudePrev,10.8,2018
13121006000,BINGE_CrudePrev,10.6,2018
13121011800,BINGE_CrudePrev,14.4,2018
13121008302,BINGE_CrudePrev,9.9,2018
13121004100,BINGE_CrudePrev,10.8,2018
13121003900,BINGE_CrudePrev,11.0,2018
13121003200,BINGE_CrudePrev,23.4,2018
13121008904,BINGE_CrudePrev,20.0,2018
13089020801,BINGE_CrudePrev,16.5,2018
13121006200,BINGE_CrudePrev,11.7,2018
13121001600,BINGE_CrudePrev,24.0,2018
13121005000,BINGE_CrudePrev,20.4,2018
13121007704,BINGE_CrudePrev,12.2,2018
13121009501,BINGE_CrudePrev,15.6,2018
13121008500,BINGE_CrudePrev,11.7,2018
13121009900,BINGE_CrudePrev,19.7,2018
13121009601,BINGE_CrudePrev,23.2,2018
13121001201,BINGE_CrudePrev,23.0,2018
13121009700,BINGE_CrudePrev,16.4,2018
13121002500,BINGE_CrudePrev,12.4,2018
13121001400,BINGE_CrudePrev,23.3,2018
13121011900,BINGE_CrudePrev,16.2,2018
13121009602,BINGE_CrudePrev,18.3,2018
13121008102,BINGE_CrudePrev,9.3,2018
13121008101,BINGE_CrudePrev,9.1,2018
13089020300,BINGE_CrudePrev,19.8,2018
13121008301,BINGE_CrudePrev,11.2,2018
13089020700,BINGE_CrudePrev,16.2,2018
13121003600,BINGE_CrudePrev,15.1,2018
13121010114,BINGE_CrudePrev,20.0,2018
13121012000,BINGE_CrudePrev,11.5,2018
13121010211,BINGE_CrudePrev,17.3,2018
13089020500,BINGE_CrudePrev,15.5,2018
13121007001,BINGE_CrudePrev,10.3,2018
13121006500,BINGE_CrudePrev,12.4,2018
13121001202,BINGE_CrudePrev,24.7,2018
13121001300,BINGE_CrudePrev,22.7,2018
13121009403,BINGE_CrudePrev,19.4,2018
13121009802,BINGE_CrudePrev,17.7,2018
13121007500,BINGE_CrudePrev,10.3,2018
13121009200,BINGE_CrudePrev,20.6,2018
13121009000,BINGE_CrudePrev,22.4,2018
13121008202,BINGE_CrudePrev,10.0,2018
13121003800,BINGE_CrudePrev,19.2,2018
13121009402,BINGE_CrudePrev,21.9,2018
13121005200,BINGE_CrudePrev,20.9,2018
13121007805,BINGE_CrudePrev,9.8,2018
13121000400,BINGE_CrudePrev,19.7,2018
13121010002,BINGE_CrudePrev,18.8,2018
13121004200,BINGE_CrudePrev,10.5,2018
13089020802,BPHIGH_CrudePrev,37.3,2018
13121010114,BPHIGH_CrudePrev,26.7,2018
13121005300,BPHIGH_CrudePrev,23.4,2018
13121007604,BPHIGH_CrudePrev,46.7,2018
13121007603,BPHIGH_CrudePrev,53.1,2018
13121006400,BPHIGH_CrudePrev,38.0,2018
13121008601,BPHIGH_CrudePrev,48.9,2018
13121009300,BPHIGH_CrudePrev,22.1,2018
13121002300,BPHIGH_CrudePrev,53.3,2018
13121009404,BPHIGH_CrudePrev,23.3,2018
13121007807,BPHIGH_CrudePrev,46.9,2018
13121007808,BPHIGH_CrudePrev,46.0,2018
13121007200,BPHIGH_CrudePrev,48.5,2018
13121010303,BPHIGH_CrudePrev,46.9,2018
13121007002,BPHIGH_CrudePrev,40.5,2018
13121003100,BPHIGH_CrudePrev,27.1,2018
13089020600,BPHIGH_CrudePrev,30.1,2018
13121000500,BPHIGH_CrudePrev,20.9,2018
13121000600,BPHIGH_CrudePrev,17.4,2018
13121010001,BPHIGH_CrudePrev,24.9,2018
13121008400,BPHIGH_CrudePrev,48.6,2018
13121008000,BPHIGH_CrudePrev,51.3,2018
13121006300,BPHIGH_CrudePrev,50.5,2018
13121008602,BPHIGH_CrudePrev,43.3,2018
13121006601,BPHIGH_CrudePrev,43.2,2018
13121001900,BPHIGH_CrudePrev,22.4,2018
13121005800,BPHIGH_CrudePrev,43.7,2018
13121007703,BPHIGH_CrudePrev,46.9,2018
13121007602,BPHIGH_CrudePrev,51.4,2018
13121009102,BPHIGH_CrudePrev,26.5,2018
13121009802,BPHIGH_CrudePrev,29.1,2018
13121004900,BPHIGH_CrudePrev,30.4,2018
13121004800,BPHIGH_CrudePrev,43.4,2018
13121009603,BPHIGH_CrudePrev,23.4,2018
13121006802,BPHIGH_CrudePrev,44.0,2018
13089023700,BPHIGH_CrudePrev,32.4,2018
13121007900,BPHIGH_CrudePrev,48.3,2018
13121000100,BPHIGH_CrudePrev,24.4,2018
13121008800,BPHIGH_CrudePrev,22.8,2018
13121005501,BPHIGH_CrudePrev,39.7,2018
13121008903,BPHIGH_CrudePrev,21.2,2018
13121003500,BPHIGH_CrudePrev,37.2,2018
13121002900,BPHIGH_CrudePrev,27.2,2018
13121000200,BPHIGH_CrudePrev,23.6,2018
13121002100,BPHIGH_CrudePrev,38.6,2018
13121007300,BPHIGH_CrudePrev,46.3,2018
13121006700,BPHIGH_CrudePrev,46.6,2018
13089020400,BPHIGH_CrudePrev,19.3,2018
13121001700,BPHIGH_CrudePrev,28.7,2018
13121006100,BPHIGH_CrudePrev,52.6,2018
13121002600,BPHIGH_CrudePrev,40.7,2018
13121008902,BPHIGH_CrudePrev,18.2,2018
13121001800,BPHIGH_CrudePrev,35.0,2018
13121008201,BPHIGH_CrudePrev,52.4,2018
13121008700,BPHIGH_CrudePrev,42.9,2018
13121001500,BPHIGH_CrudePrev,22.7,2018
13121007705,BPHIGH_CrudePrev,51.2,2018
13121006801,BPHIGH_CrudePrev,35.3,2018
13121004000,BPHIGH_CrudePrev,49.8,2018
13121007802,BPHIGH_CrudePrev,42.8,2018
13121007706,BPHIGH_CrudePrev,39.9,2018
13121006900,BPHIGH_CrudePrev,32.7,2018
13121007806,BPHIGH_CrudePrev,51.2,2018
13089020100,BPHIGH_CrudePrev,24.4,2018
13121003000,BPHIGH_CrudePrev,19.3,2018
13121007100,BPHIGH_CrudePrev,50.7,2018
13121002800,BPHIGH_CrudePrev,21.7,2018
13121010211,BPHIGH_CrudePrev,25.1,2018
13121002400,BPHIGH_CrudePrev,49.5,2018
13121009801,BPHIGH_CrudePrev,34.0,2018
13121005700,BPHIGH_CrudePrev,48.7,2018
13121007400,BPHIGH_CrudePrev,50.5,2018
13121001100,BPHIGH_CrudePrev,22.0,2018
13121006602,BPHIGH_CrudePrev,51.3,2018
13121010002,BPHIGH_CrudePrev,28.6,2018
13121004300,BPHIGH_CrudePrev,21.0,2018
13121009101,BPHIGH_CrudePrev,21.5,2018
13121000700,BPHIGH_CrudePrev,32.9,2018
13121009502,BPHIGH_CrudePrev,34.2,2018
13089020900,BPHIGH_CrudePrev,36.7,2018
13089020200,BPHIGH_CrudePrev,23.5,2018
13121004400,BPHIGH_CrudePrev,40.9,2018
13121001002,BPHIGH_CrudePrev,10.2,2018
13121001001,BPHIGH_CrudePrev,13.7,2018
13121005502,BPHIGH_CrudePrev,43.4,2018
13121006000,BPHIGH_CrudePrev,50.5,2018
13121011800,BPHIGH_CrudePrev,33.3,2018
13121008302,BPHIGH_CrudePrev,54.0,2018
13121004100,BPHIGH_CrudePrev,48.2,2018
13121003900,BPHIGH_CrudePrev,48.5,2018
13121003200,BPHIGH_CrudePrev,18.4,2018
13121008904,BPHIGH_CrudePrev,22.9,2018
13089020801,BPHIGH_CrudePrev,32.7,2018
13121006200,BPHIGH_CrudePrev,46.9,2018
13121001600,BPHIGH_CrudePrev,17.6,2018
13121005000,BPHIGH_CrudePrev,26.1,2018
13121007704,BPHIGH_CrudePrev,42.6,2018
13121009501,BPHIGH_CrudePrev,32.7,2018
13121008500,BPHIGH_CrudePrev,48.2,2018
13121009900,BPHIGH_CrudePrev,25.2,2018
13121009601,BPHIGH_CrudePrev,17.5,2018
13121001201,BPHIGH_CrudePrev,20.7,2018
13121009700,BPHIGH_CrudePrev,30.9,2018
13121002500,BPHIGH_CrudePrev,42.4,2018
13121001400,BPHIGH_CrudePrev,17.9,2018
13121011900,BPHIGH_CrudePrev,29.6,2018
13121009602,BPHIGH_CrudePrev,26.8,2018
13121008102,BPHIGH_CrudePrev,52.1,2018
13121008101,BPHIGH_CrudePrev,55.5,2018
13089020300,BPHIGH_CrudePrev,22.7,2018
13121008301,BPHIGH_CrudePrev,49.2,2018
13089020700,BPHIGH_CrudePrev,32.8,2018
13121003600,BPHIGH_CrudePrev,36.8,2018
